"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","PAR_SURFACE","PAR_DEPTH","CONDTVY","SAL","SIGMA_T","TEMP","TRANS","DISS_OXYGEN","O2_PCT_SAT","CHLA_FLU_CALIB","CHLA_FLU_RAW","PH"
"BWQM","WN248","N18",04-SEP-2024 12:22:24,18,2515.5,7.3482,37.864,31.53,23.584,13.628,1.062,8.1617,95.57,4.4313,4.4279,8.1459
"BWQM","WN248","N18",04-SEP-2024 12:22:24,18.5,2508.2,6.5202,37.114,31.532,23.751,12.778,1.022,8.3357,95.81,4.1164,4.175,8.1386
"BWQM","WN248","N18",04-SEP-2024 12:22:24,19,2511.7,5.8268,36.488,31.566,23.919,12.029,0.9917,8.291,93.9,4.0482,4.1199,8.1094
"BWQM","WN248","N18",04-SEP-2024 12:22:24,19.5,2508.7,5.1423,35.696,31.619,24.134,11.062,0.95529,8.146,90.41,4.334,4.3501,8.0794
"BWQM","WN248","N18",04-SEP-2024 12:22:24,20,2517.4,4.6204,35.481,31.636,24.193,10.797,0.8597,7.9053,87.25,4.0876,4.1517,8.0506
"BWQM","WN248","N18",04-SEP-2024 12:22:24,20.5,2515.9,4.2025,35.135,31.658,24.283,10.373,0.75178,7.673,83.95,3.9681,4.0551,8.0274
"BWQM","WN248","N18",04-SEP-2024 12:22:24,21,2521.6,3.963,34.952,31.667,24.326,10.153,0.67819,7.5044,81.66,3.8045,3.9221,8.0048
"BWQM","WN248","N18",04-SEP-2024 12:22:24,21.5,2517.7,3.6309,34.823,31.666,24.349,10.005,0.64662,7.3755,79.99,3.4328,3.6168,7.9898
"BWQM","WN248","N18",04-SEP-2024 12:22:24,22,2518,3.2964,34.779,31.664,24.356,9.9558,0.64127,7.2749,78.82,2.8794,3.1546,7.9799
"BWQM","WN248","N18",04-SEP-2024 12:22:24,22.5,2513.9,3.0861,34.751,31.66,24.358,9.9277,0.64631,7.1809,77.8,1.7176,2.1473,7.9725
"BWQM","WN248","N18",04-SEP-2024 12:22:24,23,2520.5,2.8338,34.742,31.658,24.357,9.9203,0.6377,7.1432,77.31,1.4121,1.8725,7.9651
"BWQM","WN248","N18",04-SEP-2024 12:22:24,23.5,2519.8,2.5615,34.729,31.655,24.357,9.9079,0.63426,7.1214,77.07,0.3877,0.91099,7.9602
"BWQM","WN248","N18",04-SEP-2024 12:22:24,24,2521.4,2.4052,34.716,31.655,24.36,9.8922,0.64375,7.1095,76.94,0.4079,0.93061,7.9578
"BWQM","WN248","N18",04-SEP-2024 12:22:24,24.5,,,34.787,31.644,24.335,9.9867,0.65047,7.0737,76.72,0.376,0.89954,7.9556
"BWQM","WN248","N18",04-SEP-2024 12:22:24,25,,,34.736,31.648,24.349,9.9229,0.65545,7.0987,76.83,0.4558,0.97713,7.9491
"BWQM","WN248","N07",04-SEP-2024 12:51:08,1,2477.6,1172.5,,,,,,,,,,
"BWQM","WN248","N07",04-SEP-2024 12:51:08,1.5,2476.6,1081.6,,,,,,,,,,
"BWQM","WN248","N07",04-SEP-2024 12:51:08,2,2476.1,975.53,42.087,30.98,21.944,19.036,1.012,8.005,103.83,1.7037,1.0102,8.2442
"BWQM","WN248","N07",04-SEP-2024 12:51:08,2.5,2476.1,788.17,42.015,30.988,21.973,18.945,1.0241,8.001,103.64,1.6399,1.0026,8.2465
"BWQM","WN248","N07",04-SEP-2024 12:51:08,3,2477.2,745.17,41.983,30.99,21.984,18.906,1.0383,8.0095,103.62,1.5073,0.94806,8.2469
"BWQM","WN248","N07",04-SEP-2024 12:51:08,3.5,2476.1,689.05,41.956,30.993,21.994,18.874,1.0456,8.0213,103.77,1.4333,0.93134,8.2483
"BWQM","WN248","N07",04-SEP-2024 12:51:08,4,2475,588.33,41.935,30.994,22.001,18.849,1.0573,8.0399,103.87,1.4216,0.95678,8.2491
"BWQM","WN248","N07",04-SEP-2024 12:51:08,4.5,2488.3,534.87,41.917,30.995,22.007,18.827,1.0604,8.0312,103.76,1.4224,0.99112,8.2491
"BWQM","WN248","N07",04-SEP-2024 12:51:08,5,2480.1,465.2,41.895,30.993,22.011,18.805,1.0621,8.0265,103.7,1.4119,1.0178,8.2486
"BWQM","WN248","N07",04-SEP-2024 12:51:08,5.5,2477.6,423.95,41.887,30.993,22.014,18.796,1.0772,8.0345,103.8,1.3517,1.0091,8.2487
"BWQM","WN248","N07",04-SEP-2024 12:51:08,6,2480.6,368.83,41.873,30.994,22.019,18.779,1.0809,8.0532,103.91,1.3824,1.0658,8.2481
"BWQM","WN248","N07",04-SEP-2024 12:51:08,6.5,2472.7,330.47,41.868,30.993,22.019,18.775,1.0847,8.0595,103.99,1.4988,1.1857,8.2495
"BWQM","WN248","N07",04-SEP-2024 12:51:08,7,2483.8,288.94,41.853,30.995,22.025,18.756,1.0863,8.0545,103.93,1.5186,1.2366,8.2481
"BWQM","WN248","N07",04-SEP-2024 12:51:08,7.5,2481.2,255.11,41.85,30.995,22.026,18.752,1.0866,8.0534,103.91,1.5922,1.3282,8.2488
"BWQM","WN248","N07",04-SEP-2024 12:51:08,8,2485.7,226.81,41.843,30.995,22.028,18.744,1.0947,8.0465,103.83,1.6164,1.3841,8.2479
"BWQM","WN248","N07",04-SEP-2024 12:51:08,8.5,2485.9,203.39,41.836,30.996,22.03,18.736,1.0953,8.0275,103.58,1.6394,1.4401,8.2466
"BWQM","WN248","N07",04-SEP-2024 12:51:08,9,2483.3,179.38,41.838,30.997,22.031,18.736,1.103,8.0305,103.62,1.9316,1.7008,8.2472
"BWQM","WN248","N07",04-SEP-2024 12:51:08,9.5,2483,156.76,41.842,30.998,22.031,18.738,1.1037,8.0242,103.54,2.0679,1.8464,8.2476
"BWQM","WN248","N07",04-SEP-2024 12:51:08,10,2488.4,141.71,41.848,31,22.032,18.742,1.1046,8.0196,103.48,2.1536,1.9554,8.2469
"BWQM","WN248","N07",04-SEP-2024 12:51:08,10.5,2487.5,124.39,41.844,31.001,22.034,18.737,1.1017,8.019,103.47,2.1594,2.0048,8.2458
"BWQM","WN248","N07",04-SEP-2024 12:51:08,11,2490.5,112.28,41.84,31.001,22.035,18.732,1.0934,8.0075,103.32,2.1419,2.0366,8.2455
"BWQM","WN248","N07",04-SEP-2024 12:51:08,11.5,2486.7,100.85,41.81,31.004,22.047,18.694,1.0832,8.0146,103.28,2.1339,2.076,8.2445
"BWQM","WN248","N07",04-SEP-2024 12:51:08,12,2485.8,90.746,41.75,31.009,22.069,18.621,1.0778,7.9971,102.92,2.1143,2.1066,8.2425
"BWQM","WN248","N07",04-SEP-2024 12:51:08,12.5,2491.7,80.219,41.644,31.027,22.117,18.481,1.0644,7.9936,102.61,2.0694,2.1167,8.2408
"BWQM","WN248","N07",04-SEP-2024 12:51:08,13,2490.8,72.047,41.121,31.063,22.293,17.854,1.0576,8.1042,102.85,1.9879,2.0964,8.242
"BWQM","WN248","N07",04-SEP-2024 12:51:08,13.5,2499.7,64.595,39.254,31.258,22.976,15.526,1.0365,8.3546,101.39,1.9161,2.0828,8.2355
"BWQM","WN248","N07",04-SEP-2024 12:51:08,14,2494,56.401,38.658,31.331,23.196,14.766,1.0204,8.439,100.94,2.6387,2.7272,8.2096
"BWQM","WN248","N07",04-SEP-2024 12:51:08,14.5,2486.1,50.125,38.401,31.367,23.294,14.432,1.0344,8.349,99.27,3.7906,3.7078,8.1879
"BWQM","WN248","N07",04-SEP-2024 12:51:08,15,2492.7,43.439,38.259,31.378,23.338,14.26,1.0539,8.2307,97.52,3.6422,3.6532,8.1714
"BWQM","WN248","N07",04-SEP-2024 12:51:08,15.5,2491.8,38.453,38.194,31.384,23.359,14.178,1.0826,8.1755,96.64,3.4393,3.5514,8.157
"BWQM","WN248","N07",04-SEP-2024 12:51:08,16,2492.6,33.415,37.983,31.415,23.439,13.903,1.0898,8.1819,96.26,3.3277,3.5209,8.1488
"BWQM","WN248","N07",04-SEP-2024 12:51:08,16.5,2500.4,29.687,37.706,31.455,23.542,13.543,1.0667,8.1889,95.66,3.3485,3.547,8.1409
"BWQM","WN248","N07",04-SEP-2024 12:51:08,17,2497.3,26.111,37.635,31.453,23.557,13.464,1.0506,8.1734,95.26,3.3661,3.5616,8.1334
"BWQM","WN248","N07",04-SEP-2024 12:51:08,17.5,2494.1,22.848,37.514,31.471,23.602,13.305,1.0454,8.1493,94.76,3.4091,3.5972,8.1255
"BWQM","WN248","N07",04-SEP-2024 12:51:08,18,2500.3,19.995,37.391,31.476,23.634,13.16,1.045,8.1337,94.25,3.5246,3.6926,8.1167
"BWQM","WN248","N07",04-SEP-2024 12:51:08,18.5,2499.3,17.34,37.27,31.484,23.669,13.013,1.0392,8.0802,93.3,3.65,3.7956,8.1093
"BWQM","WN248","N07",04-SEP-2024 12:51:08,19,2496.2,15.053,37.116,31.498,23.717,12.822,1.0278,8.0473,92.6,3.5385,3.704,8.1003
"BWQM","WN248","N07",04-SEP-2024 12:51:08,19.5,2497.4,13.254,36.989,31.521,23.768,12.65,1.0364,7.9617,91.3,3.5524,3.7155,8.0859
"BWQM","WN248","N07",04-SEP-2024 12:51:08,20,2497.3,11.597,36.814,31.529,23.813,12.442,0.99763,7.8695,89.83,3.4338,3.6175,8.0719
"BWQM","WN248","N07",04-SEP-2024 12:51:08,20.5,2496.4,9.8791,36.649,31.539,23.858,12.243,0.9649,7.7836,88.55,3.619,3.7702,8.0601
"BWQM","WN248","N07",04-SEP-2024 12:51:08,21,2497.4,8.7827,36.596,31.541,23.872,12.18,0.91115,7.6688,87.15,3.5293,3.6964,8.0502
"BWQM","WN248","N07",04-SEP-2024 12:51:08,21.5,2499.5,7.7199,36.58,31.56,23.894,12.139,0.87737,7.5972,86.23,3.6554,3.8,8.0427
"BWQM","WN248","N07",04-SEP-2024 12:51:08,22,2497.9,6.7504,36.492,31.578,23.931,12.017,0.8501,7.5568,85.58,3.3845,3.5768,8.036
"BWQM","WN248","N07",04-SEP-2024 12:51:08,22.5,2507.3,5.9434,36.458,31.583,23.942,11.973,0.81885,7.5224,85.1,3.2908,3.4991,8.0299
"BWQM","WN248","N07",04-SEP-2024 12:51:08,23,2498,5.4374,36.402,31.607,23.978,11.88,0.77659,7.4749,84.37,3.2489,3.4642,8.0302
"BWQM","WN248","N07",04-SEP-2024 12:51:08,23.5,2498.9,4.7538,36.205,31.611,24.023,11.652,0.75001,7.499,84.26,3.0297,3.281,8.0277
"BWQM","WN248","N07",04-SEP-2024 12:51:08,24,2501.8,4.2521,36.031,31.621,24.068,11.441,0.73415,7.511,84.02,3.0852,3.3276,8.0193
"BWQM","WN248","N07",04-SEP-2024 12:51:08,24.5,2498.4,3.8666,36.012,31.616,24.068,11.424,0.72135,7.4217,83.02,2.8931,3.166,8.0095
"BWQM","WN248","N07",04-SEP-2024 12:51:08,25,2500.4,3.5219,35.804,31.635,24.128,11.165,0.71462,7.4069,82.39,2.5208,2.8493,8.0038
"BWQM","WN248","N07",04-SEP-2024 12:51:08,25.5,2504.2,3.1832,35.69,31.675,24.191,10.988,0.69009,7.375,81.76,1.8697,2.2824,7.9964
"BWQM","WN248","N07",04-SEP-2024 12:51:08,26,2501.4,2.9237,35.55,31.698,24.241,10.8,0.67695,7.2808,80.36,1.5868,2.0302,7.9878
"BWQM","WN248","N07",04-SEP-2024 12:51:08,26.5,2500.8,2.6466,35.441,31.726,24.29,10.643,0.68733,7.1775,78.96,1.5569,2.0033,7.9815
"BWQM","WN248","N07",04-SEP-2024 12:51:08,27,2495,2.399,35.405,31.788,24.357,10.531,0.66368,7.133,78.3,1.4514,1.9081,7.9793
"BWQM","WN248","N07",04-SEP-2024 12:51:08,27.5,2500.2,2.2272,35.223,31.798,24.402,10.311,0.62944,7.1834,78.51,1.001,1.4948,7.9834
"BWQM","WN248","N07",04-SEP-2024 12:51:08,28,2502.2,2.0675,34.963,31.773,24.427,10.04,0.62573,7.2489,78.79,1.0079,1.5011,7.9778
"BWQM","WN248","N07",04-SEP-2024 12:51:08,28.5,2500.4,1.9036,34.84,31.761,24.439,9.9129,0.59847,7.2186,78.21,0.9106,1.4103,7.9725
"BWQM","WN248","N07",04-SEP-2024 12:51:08,29,2502.3,1.7441,34.797,31.758,24.444,9.8666,0.56973,7.1676,77.57,0.7612,1.2697,7.966
"BWQM","WN248","N07",04-SEP-2024 12:51:08,29.5,2510,1.6612,34.767,31.758,24.45,9.8314,0.56809,7.1479,77.27,0.6649,1.1781,7.962
"BWQM","WN248","N07",04-SEP-2024 12:51:08,30,2494.8,1.5389,34.705,31.756,24.459,9.7627,0.56377,7.1598,77.32,0.6706,1.1835,7.9609
"BWQM","WN248","N07",04-SEP-2024 12:51:08,30.5,2499.3,1.43,34.586,31.759,24.484,9.6213,0.55293,7.1995,77.5,0.5506,1.0687,7.9627
"BWQM","WN248","N07",04-SEP-2024 12:51:08,31,2494.5,1.3517,34.555,31.756,24.487,9.5891,0.5474,7.2547,78.01,0.3855,0.90881,7.9662
"BWQM","WN248","N07",04-SEP-2024 12:51:08,31.5,2500.2,1.2657,34.517,31.756,24.495,9.5442,0.54585,7.317,78.59,0.4079,0.93061,7.9671
"BWQM","WN248","N07",04-SEP-2024 12:51:08,32,2497.3,1.1496,34.515,31.755,24.494,9.5422,0.54181,7.3337,78.77,0.3765,0.90009,7.9657
"BWQM","WN248","N07",04-SEP-2024 12:51:08,32.5,2503.6,1.074,34.567,31.774,24.502,9.5817,0.53901,7.3452,78.98,0.3989,0.92189,7.9663
"BWQM","WN248","N07",04-SEP-2024 12:51:08,33,2499.9,1.0018,34.556,31.781,24.512,9.5607,0.53622,7.3648,79.19,0.3945,0.91753,7.9663
"BWQM","WN248","N07",04-SEP-2024 12:51:08,33.5,2483.3,0.95018,34.545,31.785,24.518,9.5424,0.52677,7.3818,79.37,0.3855,0.90881,7.9677
"BWQM","WN248","N07",04-SEP-2024 12:51:08,34,2502.2,0.90558,34.522,31.787,24.524,9.514,0.52265,7.3962,79.44,0.3526,0.87665,7.9667
"BWQM","WN248","N07",04-SEP-2024 12:51:08,34.5,2503.5,0.8509,34.485,31.789,24.532,9.4698,0.52151,7.4081,79.49,0.3632,0.88701,7.9673
"BWQM","WN248","N07",04-SEP-2024 12:51:08,35,2498,0.76823,34.378,31.782,24.546,9.3525,0.52151,7.4175,79.42,0.3989,0.92189,7.9657
"BWQM","WN248","N07",04-SEP-2024 12:51:08,35.5,2500.2,0.75194,34.369,31.779,24.544,9.3452,0.53049,7.3627,78.75,0.3453,0.86956,7.9623
"BWQM","WN248","N07",04-SEP-2024 12:51:08,36,2502.9,0.69535,34.314,31.78,24.555,9.2801,0.54865,7.3405,78.42,0.3364,0.86084,7.9571
"BWQM","WN248","N07",04-SEP-2024 12:51:08,36.5,2499.1,0.65664,34.293,31.78,24.559,9.2569,0.55326,7.3254,78.26,0.3909,0.91404,7.9564
"BWQM","WN248","N07",04-SEP-2024 12:51:08,37,2500,0.63714,34.278,31.78,24.561,9.2389,0.55769,7.3114,78.03,0.4528,0.97422,7.9559
"BWQM","WN248","N07",04-SEP-2024 12:51:08,37.5,2500.6,0.58922,34.261,31.78,24.565,9.2186,0.56063,7.3033,77.94,0.4383,0.96017,7.9531
"BWQM","WN248","N07",04-SEP-2024 12:51:08,38,2499.6,0.56934,34.231,31.783,24.573,9.1807,0.5585,7.3028,77.86,0.4915,1.0117,7.9557
"BWQM","WN248","N07",04-SEP-2024 12:51:08,38.5,2500.9,0.53246,34.195,31.783,24.58,9.1387,0.55966,7.2959,77.7,0.5031,1.0229,7.9525
"BWQM","WN248","N07",04-SEP-2024 12:51:08,39,2503,0.50388,34.176,31.784,24.584,9.1158,0.56002,7.3042,77.79,0.4079,0.93061,7.955
"BWQM","WN248","N07",04-SEP-2024 12:51:08,39.5,2502.1,0.47895,34.141,31.788,24.594,9.0694,0.56455,7.3019,77.68,0.23,0.75618,7.9511
"BWQM","WN248","N07",04-SEP-2024 12:51:08,40,2499.3,0.43772,34.1,31.791,24.604,9.0191,0.56731,7.3098,77.68,0.3097,0.83468,7.9514
"BWQM","WN248","N07",04-SEP-2024 12:51:08,40.5,2498,0.43015,34.063,31.794,24.614,8.9728,0.57055,7.3145,77.65,0.3409,0.8652,7.9507
"BWQM","WN248","N07",04-SEP-2024 12:51:08,41,2502.2,0.40517,34.054,31.794,24.615,8.962,0.57206,7.2984,77.48,0.3201,0.84485,7.9484
"BWQM","WN248","N07",04-SEP-2024 12:51:08,41.5,2503.5,0.39388,34.042,31.794,24.618,8.9478,0.57622,7.3004,77.42,0.2911,0.81636,7.9508
"BWQM","WN248","N07",04-SEP-2024 12:51:08,42,2503.1,0.38214,34.027,31.795,24.621,8.9292,0.57822,7.2974,77.38,0.2206,0.74692,7.9485
"BWQM","WN248","N07",04-SEP-2024 12:51:08,42.5,2503.2,0.34183,33.999,31.799,24.63,8.8923,0.58234,7.3042,77.38,0.1437,0.6706,7.9474
"BWQM","WN248","N07",04-SEP-2024 12:51:08,43,2503.4,0.34383,33.99,31.8,24.632,8.8804,0.59545,7.2943,77.27,0.1684,0.69513,7.9463
"BWQM","WN248","N07",04-SEP-2024 12:51:08,43.5,2513.8,0.31552,33.981,31.801,24.635,8.8684,0.60301,7.2837,77.16,0.2036,0.73002,7.945
"BWQM","WN248","N07",04-SEP-2024 12:51:08,44,2507.2,0.31767,33.955,31.805,24.644,8.8337,0.6008,7.2932,77.18,0.2344,0.76054,7.9471
"BWQM","WN248","N07",04-SEP-2024 12:51:08,44.5,2503.9,0.30086,33.912,31.809,24.655,8.7794,0.59807,7.3071,77.24,0.1808,0.70749,7.9458
"BWQM","WN248","N07",04-SEP-2024 12:51:08,45,2507.8,0.27515,33.818,31.819,24.681,8.6582,0.59476,7.3294,77.23,0.2116,0.73801,7.947
"BWQM","WN248","N07",04-SEP-2024 12:51:08,45.5,2508,0.26275,33.806,31.822,24.686,8.6403,0.60176,7.3319,77.26,0.1348,0.6617,7.9463
"BWQM","WN248","N07",04-SEP-2024 12:51:08,46,2506.9,0.23296,33.741,31.826,24.701,8.5613,0.62246,7.3453,77.24,0.1115,0.63844,7.9501
"BWQM","WN248","N07",04-SEP-2024 12:51:08,46.5,2511.8,0.20992,33.689,31.832,24.716,8.4933,0.65279,7.3273,76.97,0.1071,0.63408,7.9456
"BWQM","WN248","N07",04-SEP-2024 12:51:08,47,,,33.616,31.839,24.735,8.4002,0.73418,7.2942,76.46,0.0902,0.61719,7.9438
"BWQM","WN248","N07",04-SEP-2024 12:51:08,47.5,,,33.569,31.843,24.747,8.3412,0.77726,7.3064,76.51,0.0839,0.61083,7.9457
"BWQM","WN248","F15",04-SEP-2024 13:20:05,1,2440.4,,,,,,,,,,,
"BWQM","WN248","F15",04-SEP-2024 13:20:05,1.5,2432.6,,,,,,,,,,,
"BWQM","WN248","F15",04-SEP-2024 13:20:05,2,2444,869.3,42.282,31.079,21.999,19.118,1.0305,7.8251,101.76,1.022,0.70037,8.2528
"BWQM","WN248","F15",04-SEP-2024 13:20:05,2.5,2440.8,,42.235,31.076,22.009,19.07,1.0248,7.836,101.77,1.064,0.75618,8.2566
"BWQM","WN248","F15",04-SEP-2024 13:20:05,3,2437,,42.191,31.07,22.014,19.03,1.0185,7.842,101.71,1.0426,0.76684,8.2548
"BWQM","WN248","F15",04-SEP-2024 13:20:05,3.5,2437.2,,42.174,31.066,22.015,19.015,1.0141,7.851,101.83,1.0578,0.80415,8.2549
"BWQM","WN248","F15",04-SEP-2024 13:20:05,4,2436.6,,42.151,31.067,22.022,18.989,1.0248,7.8483,101.79,1.1104,0.86956,8.257
"BWQM","WN248","F15",04-SEP-2024 13:20:05,4.5,2441.2,,42.13,31.067,22.028,18.965,1.0334,7.8645,101.87,1.1448,0.92244,8.2554
"BWQM","WN248","F15",04-SEP-2024 13:20:05,5,2441,,42.107,31.066,22.033,18.942,1.0327,7.8707,101.95,1.1402,0.9466,8.2564
"BWQM","WN248","F15",04-SEP-2024 13:20:05,5.5,2439.8,,42.093,31.065,22.037,18.926,1.0406,7.8775,102.04,1.1745,1.0004,8.2559
"BWQM","WN248","F15",04-SEP-2024 13:20:05,6,2421.2,,42.075,31.067,22.043,18.905,1.0387,7.8705,101.82,1.1867,1.0382,8.2558
"BWQM","WN248","F15",04-SEP-2024 13:20:05,6.5,2405.5,,42.061,31.067,22.047,18.889,1.0387,7.8864,102.02,1.2288,1.0992,8.2567
"BWQM","WN248","F15",04-SEP-2024 13:20:05,7,,,42.055,31.069,22.051,18.879,1.0404,7.8899,102.07,1.2435,1.1399,8.2555
"BWQM","WN248","F15",04-SEP-2024 13:20:05,7.5,2422.2,,42.104,31.084,22.054,18.913,1.0434,7.8813,102.09,1.2707,1.1908,8.2573
"BWQM","WN248","F15",04-SEP-2024 13:20:05,8,2437.1,,42.084,31.084,22.059,18.891,1.0337,7.882,101.97,1.3424,1.2773,8.2557
"BWQM","WN248","F15",04-SEP-2024 13:20:05,8.5,2419.9,,42.018,31.075,22.068,18.829,1.0327,7.8932,101.98,1.3483,1.3129,8.2577
"BWQM","WN248","F15",04-SEP-2024 13:20:05,9,2436.4,,41.997,31.075,22.073,18.808,1.0315,7.8977,102.04,1.3347,1.3333,8.2555
"BWQM","WN248","F15",04-SEP-2024 13:20:05,9.5,2436.2,,41.987,31.074,22.075,18.796,1.0225,7.895,102,1.403,1.4197,8.2578
"BWQM","WN248","F15",04-SEP-2024 13:20:05,10,2446.4,,41.984,31.075,22.077,18.792,1.0223,7.8954,102.01,1.4764,1.5113,8.2571
"BWQM","WN248","F15",04-SEP-2024 13:20:05,10.5,2439.4,,41.979,31.077,22.08,18.784,1.0227,7.8992,102.06,1.4733,1.5418,8.2571
"BWQM","WN248","F15",04-SEP-2024 13:20:05,11,2441.2,,41.923,31.095,22.116,18.697,1.0202,7.9091,102.05,1.4761,1.5775,8.2544
"BWQM","WN248","F15",04-SEP-2024 13:20:05,11.5,2439.8,,41.89,31.104,22.135,18.648,1.0186,7.8991,101.79,1.54,1.6639,8.2539
"BWQM","WN248","F15",04-SEP-2024 13:20:05,12,2443.2,,41.893,31.106,22.136,18.65,1.0145,7.8855,101.62,1.5658,1.7199,8.2523
"BWQM","WN248","F15",04-SEP-2024 13:20:05,12.5,2444.6,,41.698,31.14,22.226,18.389,1.0111,7.9358,101.74,1.5244,1.7199,8.251
"BWQM","WN248","F15",04-SEP-2024 13:20:05,13,2444.7,,41.243,31.203,22.414,17.805,1.0041,8.0314,101.92,1.5051,1.7382,8.2529
"BWQM","WN248","F15",04-SEP-2024 13:20:05,13.5,2450.9,,40.484,31.319,22.734,16.817,0.98881,8.1857,101.94,1.5275,1.7924,8.2468
"BWQM","WN248","F15",04-SEP-2024 13:20:05,14,2434.1,,39.879,31.377,22.947,16.072,0.98437,8.4144,103.37,1.5933,1.8847,8.241
"BWQM","WN248","F15",04-SEP-2024 13:20:05,14.5,2443.4,44.202,39.17,31.477,23.226,15.156,0.97976,8.5676,103.35,1.6008,1.9275,8.2291
"BWQM","WN248","F15",04-SEP-2024 13:20:05,15,2448.4,40.954,38.848,31.497,23.322,14.773,0.9817,8.595,102.93,1.7963,2.135,8.215
"BWQM","WN248","F15",04-SEP-2024 13:20:05,15.5,2440,37.092,38.459,31.547,23.464,14.277,0.99276,8.6457,102.56,1.8535,2.2236,8.2
"BWQM","WN248","F15",04-SEP-2024 13:20:05,16,2443.8,33.899,38.308,31.551,23.503,14.102,1.0186,8.5975,101.63,2.1861,2.5543,8.1868
"BWQM","WN248","F15",04-SEP-2024 13:20:05,16.5,2445.4,30.63,38.169,31.57,23.554,13.923,1.0376,8.56,100.82,2.1794,2.5543,8.1743
"BWQM","WN248","F15",04-SEP-2024 13:20:05,17,2447.7,27.951,37.854,31.7,23.758,13.412,1.0393,8.5938,100.28,2.2554,2.6204,8.1717
"BWQM","WN248","F15",04-SEP-2024 13:20:05,17.5,2446.5,24.958,37.763,31.713,23.791,13.295,1.0241,8.5465,99.49,2.4231,2.7654,8.1623
"BWQM","WN248","F15",04-SEP-2024 13:20:05,18,2444.3,21.983,37.726,31.72,23.806,13.244,1.0102,8.4701,98.49,2.4923,2.8249,8.1533
"BWQM","WN248","F15",04-SEP-2024 13:20:05,18.5,2445.8,19.764,37.775,31.73,23.806,13.286,0.99859,8.4144,97.96,2.7918,3.0804,8.1512
"BWQM","WN248","F15",04-SEP-2024 13:20:05,19,2444.3,17.663,37.627,31.757,23.866,13.088,1.0035,8.4414,97.81,2.9519,3.2156,8.1507
"BWQM","WN248","F15",04-SEP-2024 13:20:05,19.5,2447,16.097,37.51,31.765,23.899,12.947,0.98021,8.4402,97.57,3.1034,3.3428,8.1487
"BWQM","WN248","F15",04-SEP-2024 13:20:05,20,2448.9,14.524,37.433,31.781,23.932,12.841,0.96081,8.4193,97.11,3.1861,3.4119,8.1423
"BWQM","WN248","F15",04-SEP-2024 13:20:05,20.5,2446.9,12.88,37.381,31.797,23.959,12.764,0.95133,8.3748,96.48,3.1391,3.3726,8.1346
"BWQM","WN248","F15",04-SEP-2024 13:20:05,21,2446.2,11.571,36.984,31.778,24.026,12.339,0.93314,8.4121,96.03,3.1861,3.4119,8.131
"BWQM","WN248","F15",04-SEP-2024 13:20:05,21.5,2452.8,10.536,36.252,31.754,24.155,11.537,0.92135,8.389,94.15,3.1808,3.4075,8.1086
"BWQM","WN248","F15",04-SEP-2024 13:20:05,22,2443.1,9.4607,35.906,31.763,24.233,11.134,0.91717,8.0949,90.04,3.1997,3.4232,8.079
"BWQM","WN248","F15",04-SEP-2024 13:20:05,22.5,2450.5,8.705,35.669,31.746,24.264,10.882,0.88353,7.8562,86.9,3.3416,3.5412,8.0566
"BWQM","WN248","F15",04-SEP-2024 13:20:05,23,2454.2,7.8242,35.497,31.734,24.286,10.7,0.85321,7.666,84.43,3.1119,3.3499,8.0458
"BWQM","WN248","F15",04-SEP-2024 13:20:05,23.5,2453.4,7.1929,35.275,31.726,24.322,10.455,0.78951,7.5777,83.09,2.5614,2.8842,8.0327
"BWQM","WN248","F15",04-SEP-2024 13:20:05,24,2453.6,6.5906,35.132,31.723,24.347,10.293,0.76985,7.4874,81.74,2.1477,2.5266,8.0238
"BWQM","WN248","F15",04-SEP-2024 13:20:05,24.5,2454.2,6.0922,35.035,31.725,24.367,10.18,0.71452,7.4025,80.64,2.0232,2.4176,8.0094
"BWQM","WN248","F15",04-SEP-2024 13:20:05,25,2450.5,5.5617,34.917,31.724,24.389,10.045,0.68409,7.3507,79.81,1.6492,2.0862,7.9999
"BWQM","WN248","F15",04-SEP-2024 13:20:05,25.5,2455.7,5.1176,34.841,31.724,24.403,9.9565,0.66142,7.3282,79.48,1.2559,1.7301,7.997
"BWQM","WN248","F15",04-SEP-2024 13:20:05,26,2454.4,4.6224,34.799,31.728,24.415,9.9048,0.65434,7.3174,79.28,1.0298,1.5215,7.9909
"BWQM","WN248","F15",04-SEP-2024 13:20:05,26.5,2454.4,4.2446,34.777,31.727,24.417,9.8806,0.64149,7.3099,79.11,0.8231,1.3282,7.9894
"BWQM","WN248","F15",04-SEP-2024 13:20:05,27,2451.7,3.9145,34.624,31.741,24.46,9.6874,0.64168,7.332,79.01,0.8097,1.3154,7.9868
"BWQM","WN248","F15",04-SEP-2024 13:20:05,27.5,2455.2,3.5818,34.598,31.753,24.476,9.6437,0.63678,7.3249,78.85,0.7596,1.2681,7.9844
"BWQM","WN248","F15",04-SEP-2024 13:20:05,28,2460.4,3.2363,34.525,31.773,24.509,9.5372,0.63148,7.3319,78.75,0.6729,1.1857,7.9827
"BWQM","WN248","F15",04-SEP-2024 13:20:05,28.5,2458.5,2.9879,34.426,31.78,24.534,9.4142,0.6196,7.3395,78.67,0.5794,1.0963,7.9804
