"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","ORDERED_DEPTH_CODE","METH_CODE","SPEC_CODE","LOWEST_TAXON","GROUP_ID","DESCR","SPEC_QUAL","IND_PER_M3"
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",156.81
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","6118300101","SPECIES","COPEPOD","Tortanus discaudatus","C",78.407
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",1019.3
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",4704.4
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",2665.8
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",313.63
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","F",78.407
"BWQM","WN247","F10",21-AUG-2024 13:24:36,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",78.407
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","3465SPP","PHYLUM","OTHER (ZOO)","Radiozoa","U",822.02
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","V",117.43
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",6576.1
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",1644
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",234.86
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",15031
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",3288.1
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",704.59
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",117.43
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",352.29
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",117.43
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",234.86
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","M",352.29
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","F",117.43
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",234.86
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",1291.7
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",7280.7
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",234.86
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1526.6
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","C",234.86
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","F",117.43
"BWQM","WN247","F06",21-AUG-2024 13:54:04,25,"Z","COU_ZO","61880301SPP","GENUS","OTHER (ZOO)","Cancer spp.","Z",117.43
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","61090501SPP","GENUS","OTHER (ZOO)","Evadne spp.","U",195.69
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","61090502SPP","GENUS","OTHER (ZOO)","Podon spp.","U",869.75
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",21.744
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","U",108.72
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",108.72
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","C",21.744
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",21.744
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",478.36
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","C",521.85
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",500.11
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","U",500.11
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","U",587.08
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","61SPP","CLASS","OTHER (ZOO)","Crustacea","U",130.46
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",195.69
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","84130201SPP","GENUS","OTHER (ZOO)","Fritillaria spp.","U",21.744
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",130.46
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","L",21.744
"PCCS","WN248_PCCS","F01",04-SEP-2024 06:40:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","O",65.232
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","3465SPP","PHYLUM","OTHER (ZOO)","Radiozoa","U",3619.4
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","V",150.81
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",1583.5
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",1281.9
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",75.405
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",9501
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",603.24
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",377.03
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",377.03
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",226.22
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",226.22
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",150.81
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",301.62
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","M",150.81
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",75.405
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","F",150.81
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",150.81
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118300101","SPECIES","COPEPOD","Tortanus discaudatus","C",75.405
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6118300101","SPECIES","COPEPOD","Tortanus discaudatus","F",75.405
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",1055.7
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",904.86
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",452.43
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",3317.8
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","6175SPP","ORDER","OTHER (ZOO)","Decapoda","L",75.405
"BWQM","WN248","F13",04-SEP-2024 07:56:10,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",75.405
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","3470SPP","CLASS","OTHER (ZOO)","Acantharia","U",120.69
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","61090501SPP","GENUS","OTHER (ZOO)","Evadne spp.","U",60.347
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","61090502SPP","GENUS","OTHER (ZOO)","Podon spp.","U",231.33
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",10.058
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",60.347
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","U",30.174
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","C",40.231
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",10.058
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","C",462.66
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",321.85
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",422.43
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","U",472.72
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","U",60.347
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","U",20.116
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","U",10.058
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",181.04
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",30.174
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","O",30.174
"PCCS","WN248_PCCS","F29",04-SEP-2024 08:15:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","L",10.058
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","5001SPP","CLASS","OTHER (ZOO)","Polychaete","L",3558.6
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","V",3849.1
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",435.74
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",1743
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",363.12
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",10530
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",72.624
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",145.25
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",290.5
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",72.624
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",1089.4
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6118200203","SPECIES","COPEPOD","Eurytemora herdmani","C",1089.4
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","M",798.87
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","F",508.37
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",6826.7
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",1307.2
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6119SPP","ORDER","COPEPOD","Harpacticoida","C",72.624
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",217.87
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",2178.7
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1016.7
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","6130SPP","INFRACLASS","BARNACLE","Cirripedia","N",72.624
"BWQM","WN248","F23",04-SEP-2024 08:48:32,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",145.25
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","3465SPP","PHYLUM","OTHER (ZOO)","Radiozoa","U",5733.1
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",477.76
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",13059
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","M",477.76
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",637.01
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",955.52
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",637.01
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",477.76
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",796.27
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","F",159.25
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",477.76
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","M",159.25
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","M",477.76
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","F",318.51
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",637.01
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",2388.8
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",10511
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",3344.3
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",159.25
"BWQM","WN248","N01",04-SEP-2024 09:23:12,25,"Z","COU_ZO","61880301SPP","GENUS","OTHER (ZOO)","Cancer spp.","Z",318.51
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","61090502SPP","GENUS","OTHER (ZOO)","Podon spp.","U",252.78
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",18.496
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","C",18.496
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",18.496
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",36.992
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",203.46
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","C",166.47
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",265.11
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","U",203.46
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","U",302.1
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","61SPP","CLASS","OTHER (ZOO)","Crustacea","U",43.158
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","81PLUT","SUPERCLASS","OTHER (ZOO)","Echinoderm plutei","L",6.1654
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",123.31
"PCCS","WN248_PCCS","F02",04-SEP-2024 09:57:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","L",12.331
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","3465SPP","PHYLUM","OTHER (ZOO)","Radiozoa","U",5413.9
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","V",309.37
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",618.73
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",464.05
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",618.73
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",15932
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","M",464.05
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",1237.5
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",464.05
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6118160207","SPECIES","COPEPOD","Metridia lucens","C",154.68
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",618.73
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",773.41
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",154.68
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",309.37
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","M",309.37
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",309.37
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",773.41
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",1082.8
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1856.2
"BWQM","WN248","N04",04-SEP-2024 10:00:19,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",12839
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","3465SPP","PHYLUM","OTHER (ZOO)","Radiozoa","U",5865.8
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",83.797
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",83.797
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",167.59
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",5195.4
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",167.59
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",502.78
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",83.797
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",586.58
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",921.77
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",2094.9
"BWQM","WN248","F22",04-SEP-2024 10:35:59,25,"Z","COU_ZO","6118290104","SPECIES","COPEPOD","Acartia tonsa","M",83.797
