"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","ORDERED_DEPTH_CODE","SPEC_CODE","LOWEST_TAXON","GROUP_ID","DESCR","CELLS_PER_L","UG_CARBON_PER_L"
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",31851,0.26468
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","0703010401","SPECIES","PENNATE DIATOM","Asterionellopsis glacialis",530.85,0.0388
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","07031001PSEUSG02","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 2 width > 3 microns (pungens/seriata)",1061.7,0.21128
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","110201SPP","FAMILY","EUGLENOPHYTES","Eutreptia/Eutreptiella spp.",530.85,0.032392
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",1061.7,0.16346
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",15925,1.7091
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",1592.5,3.1555
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",1061.7,0.022423
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",1061.7,5.8719
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",1061.7,0.74662
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",3185.1,0.020608
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",6370.2,0.11466
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",16987,16.987
"BWQM","WN247","N07",21-AUG-2024 12:21:14,1.8,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",554210,11.533
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",155.28,0.037298
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",1397.5,0.024317
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",776.4,0.014845
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",155.28,0.0082314
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",155.28,0.051567
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",6211.2,0.051615
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","0703010401","SPECIES","PENNATE DIATOM","Asterionellopsis glacialis",155.28,0.011349
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","1202010401","SPECIES","DINOFLAGELLATES","Prorocentrum micans",310.56,0.19199
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",310.56,0.047814
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",3105.6,0.33329
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",310.56,0.11738
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",15528,0.32795
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",465.84,2.5764
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","1204110202","SPECIES","DINOFLAGELLATES","Gonyaulax spinifera",1087,2.3187
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","1204140102","SPECIES","DINOFLAGELLATES","Tripos furca",155.28,0.29695
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",6677,64.834
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",3105.6,0.020093
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",2484.5,2.4845
"BWQM","WN247","N07",21-AUG-2024 12:21:14,13.1,"B","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",444100,9.2417
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",47867,8.7294
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",83564,1.454
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",25962,0.49638
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0702080202","SPECIES","CENTRIC DIATOM","Cerataulina pelagica",3245.2,3.867
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",210130,69.781
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",3245.2,0.026968
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",5679.1,0.86862
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","110201SPP","FAMILY","EUGLENOPHYTES","Eutreptia/Eutreptiella spp.",811.3,0.049505
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",6490.4,0.99926
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",61659,6.6172
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",811.3,1.6075
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",2433.9,4.8225
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",35697,0.75392
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","12041005SG01","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 1 10-30 microns width, 10-40 microns length",3245.2,2.5437
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",17037,165.43
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",811.3,0.57053
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","1204KAREMIKI","SPECIES","DINOFLAGELLATES","Karenia mikimotoi",1622.6,1.3143
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",165500,1.0708
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",3245.2,0.13484
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",6490.4,6.4904
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",1135800,23.636
"BWQM","WN247","F15",21-AUG-2024 12:50:20,1.8,"A","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",19471,2.4534
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",3245.2,0.7795
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0407010301","SPECIES","CHRYSOPHYTES","Ebria tripartita",811.3,0.39549
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",28395,5.1785
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",30829,0.53643
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",22716,0.43434
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0702080202","SPECIES","CENTRIC DIATOM","Cerataulina pelagica",1622.6,1.9335
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",1622.6,0.55042
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",197150,65.47
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",22716,0.18877
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","07030110SPP","GENUS","PENNATE DIATOM","Licmophora spp.",811.3,0.074266
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","0703SG01","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 1 <10 microns length",3245.2,0.020867
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",9735.6,1.0448
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",1622.6,0.61328
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",35697,0.75392
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",4056.5,39.389
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",162260,1.0498
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",6490.4,0.26968
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",12169,12.169
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",811.3,0.8113
"BWQM","WN247","F15",21-AUG-2024 12:50:20,8.58,"B","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",642550,13.371
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",489.84,0.089332
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",816.4,0.014205
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",326.56,0.0062438
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",489.84,0.025966
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",12899,4.2837
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",163.28,0.036936
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","07031001PSEUSG02","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 2 width > 3 microns (pungens/seriata)",163.28,0.032493
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",163.28,0.024974
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","110201SPP","FAMILY","EUGLENOPHYTES","Eutreptia/Eutreptiella spp.",1306.2,0.079707
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",653.12,0.10055
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","1203020103","SPECIES","DINOFLAGELLATES","Dinophysis norvegica",489.84,2.0744
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",22859,2.4533
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",489.84,0.97056
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",653.12,0.24685
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",62046,1.3104
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",163.28,0.90305
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",4408.6,42.807
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",326.56,0.22965
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","1204KAREMIKI","SPECIES","DINOFLAGELLATES","Karenia mikimotoi",326.56,0.26451
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",84906,0.54934
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",12409,12.409
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","3516010202","SPECIES","CILIATEA","Mesodinium rubrum",163.28,0.048984
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",512700,10.669
"BWQM","WN247","F10",21-AUG-2024 13:24:36,1.74,"A","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",6531.2,0.82293
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","0407010301","SPECIES","CHRYSOPHYTES","Ebria tripartita",1582.7,0.77151
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",2637.8,0.48105
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",1055.1,0.018359
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",2637.8,0.13983
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",8968.4,2.9783
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",18992,0.15782
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","0703SG01","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 1 <10 microns length",3165.3,0.020353
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",527.55,0.081222
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","1203020103","SPECIES","DINOFLAGELLATES","Dinophysis norvegica",1055.1,4.4682
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",31653,3.397
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",527.55,1.0453
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",1055.1,2.0906
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",25323,0.53481
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",527.55,2.9177
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","1204110202","SPECIES","DINOFLAGELLATES","Gonyaulax spinifera",1055.1,2.2508
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",77023,747.89
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","1204KAREMIKI","SPECIES","DINOFLAGELLATES","Karenia mikimotoi",1055.1,0.85463
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",66472,0.43007
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",14771,14.771
"BWQM","WN247","F10",21-AUG-2024 13:24:36,10.53,"B","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",614070,12.779
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",93377,17.029
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",25323,0.44061
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",23740,0.45391
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",10287,0.54533
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0702090120","SPECIES","CENTRIC DIATOM","Chaetoceros decipiens",1582.7,1.1788
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",15035,5.1003
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",65680,21.812
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",1582.7,0.35801
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",15827,0.13152
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","07031001PSEUSG02","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 2 width > 3 microns (pungens/seriata)",3165.3,0.6299
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",791.33,0.12103
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",2374,0.077843
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",3956.6,0.60916
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",41149,4.4161
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",3956.6,7.8396
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",791.33,0.29909
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",53810,1.1365
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",18992,184.41
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","1204KAREMIKI","SPECIES","DINOFLAGELLATES","Karenia mikimotoi",791.33,0.64098
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",123450,0.7987
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",28488,1.1837
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",12661,0.2279
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",31653,31.653
"BWQM","WN247","F06",21-AUG-2024 13:54:04,1.61,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",993910,20.683
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0405020101","SPECIES","CHRYSOPHYTES","Calycomonas wulffii",9495.9,0.071504
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0407010301","SPECIES","CHRYSOPHYTES","Ebria tripartita",527.55,0.25717
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",23212,4.2332
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",7913.3,0.13769
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",3165.3,0.060521
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",3692.9,0.19576
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",2110.2,0.71582
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",108150,35.915
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0702100201","SPECIES","CENTRIC DIATOM","Guinardia flaccida",527.55,2.4169
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",6330.6,0.052608
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0703010401","SPECIES","PENNATE DIATOM","Asterionellopsis glacialis",2110.2,0.15424
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1582.7,0.066028
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",1055.1,0.036929
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",1055.1,0.034597
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","110201SPP","FAMILY","EUGLENOPHYTES","Eutreptia/Eutreptiella spp.",527.55,0.032191
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","1202010401","SPECIES","DINOFLAGELLATES","Prorocentrum micans",1055.1,0.65229
"BWQM","WN247","F06",21-AUG-2024 13:54:04,9.68,"B","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",1055.1,0.16244
